title,description,source,date_of_publication,category,author,link
"7-Eleven To Close Over 600 Stories In 2026, But Will Open This Many","7-Eleven plans to close 645 locations from now until Feb. 28, 2027. At the same time, 7-Eleven will open at least 200 new stores.",blavity.com,2026-04-13,News,Tomas Kassahun,https://blavity.com/7-eleven-closing-stores-2026-april
"Yahya Abdul-Mateen II And Mark Wahlberg Film ‘By Any Means,’ Directed By Elegance Bratton, Lands At Paramount","Paramount has landed Elegance Bratton’s crime thriller, By Any Means, which stars Yahya Abdul-Mateen II and Mark Wahlberg. The studio has given the film a Labor Day weekend release later this year on Sept. 4. The film is a real-life inspired, Civil Rights Era pic set in Mississippi in 1966. Nicole Beharie, David Strathairn, Giancarlo… Continue reading Yahya Abdul-Mateen II And Mark Wahlberg Film ‘By Any Means,’ Directed By Elegance Bratton, Lands At Paramount",blavity.com,2026-04-12,Entertainment,Trey Mangum,https://blavity.com/yahya-abdul-mateen-ii-mark-wahlberg-paramount-by-any-means
Shamea Morton Mwangi On Shifting Friendship Dynamics On ‘RHOA’ And Her Sophomore Season As A Peach Holder,"Shamea Morton Mwangi isn’t letting any friendships hold her back in her sophomore season as a peach holder in The Real Housewives of Atlanta on Bravo. Last season, the self-proclaimed female Jamie Foxx and Atlanta’s best friend found herself struggling to make sense of the fallout between her and her longtime BFF, Porsha Williams. After… Continue reading Shamea Morton Mwangi On Shifting Friendship Dynamics On ‘RHOA’ And Her Sophomore Season As A Peach Holder",blavity.com,2026-04-12,Entertainment,Brenda Alexander,https://blavity.com/shamea-morton-mwangi-rhoa-shifting-dynamics
"Lauren Betts Hopes To Follow-Up ‘Drag Race’ With ‘DWTS,’ Responds To Tate McRae Shoutout","Women’s basketball national champion Lauren Betts isn’t ruling out another turn on a major stage—this time, one far removed from basketball. Following her appearance on RuPaul’s Drag Race All Stars 10, the UCLA star spoke at a Raising Cane’s press conference before their “shift” about the possibility of continuing her run in entertainment, reacting enthusiastically… Continue reading Lauren Betts Hopes To Follow-Up ‘Drag Race’ With ‘DWTS,’ Responds To Tate McRae Shoutout",blavity.com,2026-04-12,Blavity-U,Trey Mangum,https://blavity.com/lauren-betts-dancing-with-the-stars-hopes-tate-mcrae-shoutout
How Big Boi Marked 404 Day And How He’s Reflecting On 20 Years Of ‘ATL’,Big Boi chats with Blavity ahead of his 404 Day concert and collaboration with Impossible Foods at Smorgasburg Atlanta.,blavity.com,2026-04-12,News,Shanique Yates,https://blavity.com/how-big-boi-marked-404-day-and-how-hes-reflecting-on-20-years-of-atl
How Many Episodes Are In ‘Euphoria’ Season 3 And Is Fezco Alive?,"Euphoria is back for its third, and what is likely is final season on HBO. The season sees most of its cast return, and has a lot of new series regular and supporting cast members in the mix as well. The series will continue to air throughout the spring after its premiere Sunday night. Here’s… Continue reading How Many Episodes Are In ‘Euphoria’ Season 3 And Is Fezco Alive?",blavity.com,2026-04-12,Entertainment,Trey Mangum,https://blavity.com/how-many-episodes-are-in-euphoria-season-3-and-is-fezco-alive
"‘The Boys’: Antony Starr On The Final ‘Season Of ‘Consequence,’ Jessie T. Usher On A-Train’s Redemption Arc",Antony Starr and Jessie T. Usher discuss the fate of Homelander and A-Train in the final season of 'The Boys.',blavity.com,2026-04-12,Entertainment,Shanique Yates,https://blavity.com/the-boys-antony-starr-on-the-final-season-of-consequence-jessie-t-usher-redemption
Which ‘Temptation Island’ Season 2 Couples Were Still Together At The End?,"As Netflix drops the second season of Temptation, viewers are already eager to see which couples are leaving the island together and which are lured into temptation.",blavity.com,2026-04-12,Entertainment,Tomas Kassahun,https://blavity.com/which-temptation-island-season-2-couples-were-still-together-at-the-end
Kiki Rice And Lauren Betts Detail Mindset Behind UCLA’s National Championship Win,"For Lauren Betts and Kiki Rice, UCLA’s national championship mindset was decided early. Coming off a 37-1 season that ended with a 79-51 win over South Carolina, the Bruins entered the title game with a clear sense of confidence. Asked at a Raising Cane’s press conference when they felt the game was in hand, Betts… Continue reading Kiki Rice And Lauren Betts Detail Mindset Behind UCLA’s National Championship Win",blavity.com,2026-04-11,Sports,Trey Mangum,https://blavity.com/kiki-rice-lauren-betts-detail-mindset-behind-uclas-national-championship-win
‘Outcome’s Laverne Cox On The Importance Of Friendships In Celebrity Life: ‘I Have Chosen Well’,"Outcome star Laverne Cox talked about what it’s like being a celebrity managing work-life and friendships. Cox spoke with Blavity/Shadow and Act Managing Editor, Trey Mangum, about the Apple TV film, which follows a longtime star named Reef (Keanu Reeves) who must confront a potentially cancel-worthy old video he participated in years ago. Cox said… Continue reading ‘Outcome’s Laverne Cox On The Importance Of Friendships In Celebrity Life: ‘I Have Chosen Well’",blavity.com,2026-04-11,Entertainment,Monique Jones,https://blavity.com/outcome-apple-tv-star-laverne-cox-on-friendships-celebrity
More Colleges Are Changing Bachelor Degree Programs From 4-Year To 3-Year,"More colleges and universities are introducing 3-year bachelor's degree programs, promising better employment opportunities after graduation.",blavity.com,2026-04-11,Blavity-U,Kyra Alessandrini,https://blavity.com/more-colleges-introducing-3-year-bachelors-degrees
Rihanna’s Daughter Rocki Makes First Public Appearance In Paris In Vintage Dior,"Rihanna's 6-month-old daughter, Rocki Irish, already appears to be embracing the public spotlight.",blavity.com,2026-04-11,News,Tomas Kassahun,https://blavity.com/rihannas-daughter-rocki-makes-first-public-appearance-paris
What Are Chris Brown And Usher’s Tour Dates? Here’s What We Know So Far,Chris Brown and Usher delivered a gift for their fans on Friday when they announced that they are are once again teaming up for a tour.,blavity.com,2026-04-11,News,Tomas Kassahun,https://blavity.com/what-are-chris-brown-and-ushers-tour-dates
What Do The Eric Swalwell Allegations Mean For The State Of The California Governor Race?,"A political bombshell dropped Friday as multiple news outlets reported allegations of sexual misconduct, including sexual assault, against Democratic Rep. Eric Swalwell, a California congressman and candidate for governor of the state. Swalwell has denied the most serious allegations against him and so far resisted calls from members of his own party to drop out… Continue reading What Do The Eric Swalwell Allegations Mean For The State Of The California Governor Race?",blavity.com,2026-04-11,Politics,Christopher Rhodes,https://blavity.com/what-do-the-eric-swalwell-allegations-mean-for-california-governor-race
"‘Outcome’ Stars Keanu Reeves, Cameron Diaz And Matt Bomer On The Industry’s Impact On Relationships","The life of a celebrity is full of glitz and glamor until something comes up that could ruin your entire career. Such is the case in Apple TV’s new film Outcome, starring Keanu Reeves as a star who faces a damaging video from his past. Blavity/Shadow and Act Managing Editor Trey Mangum spoke with Reeves… Continue reading ‘Outcome’ Stars Keanu Reeves, Cameron Diaz And Matt Bomer On The Industry’s Impact On Relationships",blavity.com,2026-04-11,Entertainment,Monique Jones,https://blavity.com/outcome-keanu-reeves-cameron-diaz-matt-bomer-industry-impact-apple-tv
Angel Reese’s Trade To The Atlanta Dream Is Best For All: Here’s Why,Angel Reese's trade to the Atlanta Dream made huge waves. One writer breaks down why it's a trade that everyone's happy to see.,blavity.com,2026-04-10,Opinion,Kahlil Haywood,https://blavity.com/why-angel-reese-trade-atlanta-dream-is-best-for-all
Prince Harry Sued For Defamation By African Charity That He Co-Founded,"Prince Harry is being sued for defamation by Sentebale, an African charity he co-founded in honor of his late mother Princess Diana.",blavity.com,2026-04-10,News,Tomas Kassahun,https://blavity.com/prince-harry-sued-defamation-african-charity
USPS Could Raise Prices Amid ‘Severe Financial Crisis’: What To Know,USPS may raise its prices due to a 'severe financial crisis.' Officials say that USPS is on course to run out of cash by February 2027.,blavity.com,2026-04-10,News,Kyra Alessandrini,https://blavity.com/usps-could-raise-prices-financial-crisis
"Imani Lewis And Laya DeLeon Hayes To Star Queer Coming-Of-Age Film ‘Pure,’Set In Black Cotillion Culture","If you’ve been waiting on Laya DeLeon Hayes and Imani Lewis’ next big project, it’s your lucky day. Deadline reports that Lewis, who starred in the Netflix queer vampire drama First Kill, and Hayes, who starred opposite Queen Latifah in CBS crime drama The Equalizer, are the leads in Pure. The film is the debut… Continue reading Imani Lewis And Laya DeLeon Hayes To Star Queer Coming-Of-Age Film ‘Pure,’Set In Black Cotillion Culture",blavity.com,2026-04-10,Entertainment,Monique Jones,https://blavity.com/imani-lewis-and-laya-deleon-hayes-to-star-in-pure-queer-film
Netflix’s ‘Thrash’ Cast Had A ‘Rude Awakening’ To Climate Change Fears Because Of Film,"Djimon Hounsou, Phoebe Dynevor, and Whitney Peak discuss sharks and climate change topics throughout Netflix survival thriller 'Thrash.'",blavity.com,2026-04-10,Entertainment,Shanique Yates,https://blavity.com/thrash-netflix-climate-change-fears-film
What’s The True Story Behind ‘Trust Me: The False Prophet’ On Netflix And Samuel Bateman?,"Trust Me: The False Prophet, Netflix’s new four-part docuseries directed by Emmy- and Peabody Award-winning filmmaker Rachel Dretzin, tells the story of Samuel Rappylee Bateman, a former rank-and-file member of the Fundamentalist Church of Jesus Christ of Latter-Day Saints who declared himself a prophet and formed a group in Short Creek, Utah, taking dozens of… Continue reading What’s The True Story Behind ‘Trust Me: The False Prophet’ On Netflix And Samuel Bateman?",blavity.com,2026-04-10,Entertainment,Jahaura Michelle,https://blavity.com/whats-true-story-behind-trust-me-the-false-prophet-netflix-samuel-bateman
MacKenzie Scott Has Officially Donated $1 Billion To HBCUs Since Pledging To Give Away Most Of Her Fortune In 2019,MacKenzie Scott has donated $1 billion to HBCUs since pledging to give away most of her fortune back in 2019.,blavity.com,2026-04-10,Blavity-U,Kyra Alessandrini,https://blavity.com/mackenzie-scott-1-billion-given-to-hbcus
Civil Rights Groups Sue Trump Over Mail-In Ballot Order Targeting Black Voters: ‘A Significant Power Grab’,"Civil rights groups, including the NAACP, are suing to stop Trump from signing an executive order that could negatively impact Black voters.",blavity.com,2026-04-10,Politics,Maya Boddie,https://blavity.com/civil-rights-groups-sue-trump-over-order-mail-in-ballots
Is ‘Ozempic Butt’ A Real Thing? Side Effects You Need To Know About,"From targeted at-home glute workouts to skincare, here is how to prevent and treat ""Ozempic butt"" effectively.",blavity.com,2026-04-10,Conditions &Amp; Care,Dorian Smith-Garcia,https://blavity.com/ozempic-butt
Mizzou Cuts Funding To Black Student Government And More To Comply With Trump’s Anti-DEI Directives,"The University of Missouri is cutting funding for minority student groups, complying with Trump's anti-DEI directives.",blavity.com,2026-04-10,Blavity-U,Kyra Alessandrini,https://blavity.com/university-of-missouri-cuts-funding-minority-student-groups
Marvin Sapp’s New Wife Responds To Rumors That Church Money Funded Their Recent Wedding,"Bishop Marvin Sapp and his wife, Dr. La’Boris Cole, set the record straight after social media users accused the couple of using the church’s money to fund their wedding. What did Cole say about the online claims? Cole addressed the allegations during Easter service, where she stood on the pulpit alongside her husband and called… Continue reading Marvin Sapp’s New Wife Responds To Rumors That Church Money Funded Their Recent Wedding",blavity.com,2026-04-09,News,Jahaura Michelle,https://blavity.com/marvin-sapp-wife-responds-to-social-media-rumors-church
"Ashton Sanders, Madison Bailey, Tyga, Patrick Cage And More To Star In ‘Baby, You’re A Star,’ Co-Written By Tyga","Tyga is set to star in the coming-of-age musical Baby, You’re a Star (which he also co-wrote), alongside Ashton Sanders, Outer Banks‘s Madison Bailey, One of Them Days’ Patrick Cage and more. Baby, You’re A Star is currently in production in Portland, Oregon, as Deadline reports. Co-written by Tyga and Curtis Bryant, Baby, You’re A… Continue reading Ashton Sanders, Madison Bailey, Tyga, Patrick Cage And More To Star In ‘Baby, You’re A Star,’ Co-Written By Tyga",blavity.com,2026-04-09,Entertainment,Monique Jones,https://blavity.com/ashton-sanders-madison-bailey-tyga-baby-youre-a-star-film-cast
"NAACP, For The First Time Ever, Calls For Trump To Be Removed From Office Via 25th Amendment","The NAACP officially called for President Donald Trump to be removed from office, warning that he is endangering Americans.",blavity.com,2026-04-09,Politics,Christopher Rhodes,https://blavity.com/naacp-calls-for-trump-to-be-removed-from-office-25th-amendment
"‘The Husbands’ Apple TV/A24 Series Casts 7 Including Kingsley Ben-Adir, Fehinti Balogun","Kinglsey Ben-Adir and Fehinti Balogun are among the male cast in Apple TV’s The Husbands. Juno Temple stars in the A24-produced series as Lauren, a woman who comes home to her London apartment and finds her husband Michael. Except she doesn’t remember getting married to anyone and has never seen Michael before. When Michael goes… Continue reading ‘The Husbands’ Apple TV/A24 Series Casts 7 Including Kingsley Ben-Adir, Fehinti Balogun",blavity.com,2026-04-09,Entertainment,Monique Jones,https://blavity.com/the-husbands-apple-tv-a24-series-kingsley-ben-adir-fehinti-balogun
Trump Agreed To Pay TSA Workers — Now He Wants To Cut Their Jobs,The White House wants to cut thousands of TSA jobs. Trump recently took executive action to pay TSA workers during the partial government shutdown.,blavity.com,2026-04-09,Politics,Maya Boddie,https://blavity.com/tsa-cuts-jobs-white-house-budget
"Halle Bailey And Regé-Jean Page Go Behind The Scenes Of ‘You, Me & Tuscany’ In Exclusive Preview","Halle Bailey and Regé-Jean Page, stars of Universal’s new film, You, Me & Tuscany, go behind the scenes of the rom-com in a preview exclusive to Blavity’s Shadow and Act. In the below featurette, Bailey, Page and director Kat Coiro speak on filming in Italy, with Page mentioning that the “romance happens between us, but… Continue reading Halle Bailey And Regé-Jean Page Go Behind The Scenes Of ‘You, Me & Tuscany’ In Exclusive Preview",blavity.com,2026-04-09,Entertainment,Trey Mangum,https://blavity.com/halle-bailey-and-rege-jean-page-you-me-tuscany-preview
"Netflix Announces Contestants For ‘Funny AF With Kevin Hart,’ Reveals Release Schedule And Trailer","Netflix’s new comedy competition series, Funny AF with Kevin Hart, has announced the contestants who will be competing on the show. Guest judges will be Keegan-Michael Key, Tom Segura, Kumail Nanjiani, Chelsea Handler and Nikki Glaser. Here’s the show’s official synopsis: Kevin Hart knows what it takes to turn a mic and a dream into… Continue reading Netflix Announces Contestants For ‘Funny AF With Kevin Hart,’ Reveals Release Schedule And Trailer",blavity.com,2026-04-09,Entertainment,Trey Mangum,https://blavity.com/funny-af-with-kevin-hart-contestants-release-schedule-trailer
‘Law & Order: SVU’ Exclusive Preview: ‘Grey’s Anatomy’ Alum Jerrika Hinton Is Velasco’s Handler,"Grey’s Anatomy alum Jerrika Hinton is guest-starring on Thursday night’s episode of Law & Order: Special Victims Unit on NBC, and she is key to what Octavio Pisano’s Detective Joe Velasco is up to now. Per the logline for the Season 27 episode, titled “Deep Under,” — Benson is shocked to find undercover Det. Velasco… Continue reading ‘Law & Order: SVU’ Exclusive Preview: ‘Grey’s Anatomy’ Alum Jerrika Hinton Is Velasco’s Handler",blavity.com,2026-04-09,Entertainment,Trey Mangum,https://blavity.com/law-order-svu-deep-cover-episode-preview-velasco-jerrika-hinton-agent-weber
Rebecca King-Crews Reveals 10-Year Secret Battle With Parkinson’s Disease: What To Know,"Rebecca King-Crews opened up about her decade-long journey with Parkinson’s disease and the ""miracle"" procedure that changed everything.",blavity.com,2026-04-09,Conditions &Amp; Care,Hayley Hynes,https://blavity.com/terry-crews-wife-parkinsons-disease
"Military Draft Rule Change, Explained: Eligible US Men Ages 18-25 Will Be Automatically Registered",A change to automatically register young men has some worried that the Trump administration is setting the stage for a draft as the Iran war continues.,blavity.com,2026-04-09,Politics,Christopher Rhodes,https://blavity.com/military-draft-us-automatic-registration-rule-change
White South Africans Now Makeup Most US Refugee Admissions As Program Narrows Under Trump,"South Africans account for nearly all U.S. refugee admissions this fiscal year, which aligns with Trump's prioritizing of white Afrikaners.",blavity.com,2026-04-09,Politics,Jahaura Michelle,https://blavity.com/white-south-africans-now-makeup-most-us-refugee-admissions-under-trump
"‘M.I.A.’ Trailer: Peacock’s Gritty New Series With Shannon Gisela, Brittany Adebumola And More","Shannon Gisela plays a young woman who wants the high life but must survive South Florida’s underworld in the trailer for the upcoming Peacock series, M.I.A. Gisela stars as Etta Tiger Jonze, who, according to the official description, “dreams of a life in Miami’s glittering, sub-tropical kingdom.” But, it continues, “[w]hen her family’s drug-running business… Continue reading ‘M.I.A.’ Trailer: Peacock’s Gritty New Series With Shannon Gisela, Brittany Adebumola And More",blavity.com,2026-04-08,Entertainment,Monique Jones,https://blavity.com/mia-peacock-new-series-trailer
‘Queen & Slim’ Director Melina Matsoukas To Helm Octavia E. Butler’s ‘Parable Of The Sower’ Adaptation At Warner Bros.,"Melina Matsoukas’ next project is bringing Octavia E. Butler’s words to life. The Queen & Slim, Insecure and Beyoncé: Formation director will direct and produce Warner Bros. adaptation of Butler’s Parable of the Sower, Variety reports. The book is one of Butler’s most popular and enduring works because of its hauntingly accurate portrayal of the… Continue reading ‘Queen & Slim’ Director Melina Matsoukas To Helm Octavia E. Butler’s ‘Parable Of The Sower’ Adaptation At Warner Bros.",blavity.com,2026-04-08,Entertainment,Monique Jones,https://blavity.com/queen-slim-director-melina-matsoukas-to-direct-octavia-butler-parable-of-the-sower
How To Reduce Swollen Feet After Your Next Flight,Discover why air travel causes swollen feet and the best expert-backed ways to reduce inflammation and stay comfortable on your next trip.,blavity.com,2026-04-08,Conditions &Amp; Care,Dorian Smith-Garcia,https://blavity.com/swollen-feet-after-flying
"The ‘Summer House’ Scandal With Ciara Miller, West Wilson And Amanda Batula Shows Desirability Isn’t Allyship","The scandal involving 'Summer House' stars Ciara Miller, West Wilson and Amanda Batula reminds us how desirability isn't allyship.",blavity.com,2026-04-08,Opinion,Tayler Adigun,https://blavity.com/summer-house-scandal-ciara-miller-west-wilson-amanda-allyship-desirability
"Shawn Harris Lost His Bid For Marjorie Taylor Greene’s Seat, But His Performance Could Still Mean Trouble For MAGA","Even in defeat, Democrat Shawn Harris made waves in Georgia’s 14th Congressional District, signaling that Republicans may be losing ground.",blavity.com,2026-04-08,Politics,Maya Boddie,https://blavity.com/shawn-harris-performance-could-signal-trouble-for-maga
Black Church In Virginia Pays Off $1M Debt Of Public Housing Residents,"Alfred Street Baptist Church in Alexandria, Virginia pledged $1 million to provide financial relief for hundreds of low-income families.",blavity.com,2026-04-08,News,Kyra Alessandrini,https://blavity.com/virginia-church-pays-off-1m-debt-public-housing-residents
Gilgo Beach Serial Killer Confession: Rex Heuermann Admits In Deaths of 8 Women,"Rex Heuermann has confessed to killing eight women in the Gilgo Beach serial slayings, including Karen Vergata.",blavity.com,2026-04-08,News,Tomas Kassahun,https://blavity.com/rex-heuermann-confesses-gilgo-beach-killer
"Social Security Payments Up To $5,181 Sent Out This Week: What To Know","The Social Security Administration provides monthly payments to over 70 million Americans who rely on the program. Beneficiaries will receive varying amounts this week based on several factors. Social Security benefits can be the only source of income for retirees, disabled people, and those receiving survivors’ benefits from their deceased partners, Blavity reported. However, the… Continue reading Social Security Payments Up To $5,181 Sent Out This Week: What To Know",blavity.com,2026-04-08,News,Jahaura Michelle,https://blavity.com/social-security-payments-april-2026-update
"‘The Testaments’ Stars Chase Infiniti, Rowan Blanchard And More On Gilead’s New Generation: Dynamics ‘To The Extreme’",Hulu's 'The Testaments' explores returns to the dystopian world of Gilead with a younger generation ready to question the regime.,blavity.com,2026-04-08,Entertainment,Martie Bowser,https://blavity.com/the-testaments-stars-new-generation-chase-infiniti
"‘Bridgerton’ Season 5 Casts Tega Alexander, Jacqueline Boatswain And Gemma Knight Jones","Bridgerton is continuing to fill out its cast for Season 5 on Netflix, announcing Tega Alexander, Jacqueline Boatswain and Gemma Knight Jones for the new season. Alexander will play Christopher Anderson, described as a “Regency-era Casanova who could give the Bridgerton bachelors a run for their money. Yet behind his cheeky facade lies a current… Continue reading ‘Bridgerton’ Season 5 Casts Tega Alexander, Jacqueline Boatswain And Gemma Knight Jones",blavity.com,2026-04-08,Entertainment,Trey Mangum,https://blavity.com/bridgerton-season-5-casts-tega-alexander-jacqueline-boatswain-gemma-knight-jones
How Many Episodes Are There In ‘The Boys’ Season 5?,"The Prime Video series, 'The Boys,' returned for its fifth and final season with a two-episode release on Wednesday",blavity.com,2026-04-08,Entertainment,Shanique Yates,https://blavity.com/how-many-episodes-are-there-in-the-boys-season-5
"Marsai Martin, Courtney B. Vance, Mack Wilds, Rome Flynn Films And More Topline ABFF’s 30th Anniversary Lineup","The American Black Film Festival has announced its full film and series lineup for its 30th anniversary edition next month, and it is packed with star-studded entries. With the theme of “Homecoming,” the festival takes place from May 27 to 31 in Miami Beach, Florida. Joining the previously announced Opening Night film Strung, directed by… Continue reading Marsai Martin, Courtney B. Vance, Mack Wilds, Rome Flynn Films And More Topline ABFF’s 30th Anniversary Lineup",blavity.com,2026-04-08,Entertainment,Trey Mangum,https://blavity.com/abff-30-anniversary-films-lineup-marsai-martin-courtney-b-vance-mack-wilds
Is The Strait Of Hormuz Open? China And Russia Veto The UN Resolution,"As the ongoing war between the United States and Israel against Iran continues to create a regional security crisis in the Middle East, the economic impact of the war is being felt globally as oil supplies are disrupted in the region. Now, movement to reopen one of the world’s most important waterways may have stalled… Continue reading Is The Strait Of Hormuz Open? China And Russia Veto The UN Resolution",blavity.com,2026-04-08,Politics,Christopher Rhodes,https://blavity.com/is-the-strait-of-hormuz-open-china-and-russia-veto-the-un-resolution
Kehlani Sends Message To ICE Officers: ‘Delete All My Music’,"Kehlani went to social media to condemn ICE agents, telling them she doesn’t want them listening to her music.",blavity.com,2026-04-07,News,Kyra Alessandrini,https://blavity.com/kehlani-sends-message-to-ice-delete-all-my-music
"When Doctors Dismiss Black Women’s Pain, Some Seek Preventative MRIs","As Black women remain disproportionately disregarded in the medical field, here's how to take your power back.",blavity.com,2026-04-07,Mind &Amp; Body,Jazmin Kylene,https://blavity.com/black-women-preventative-mri
‘One Piece’ Season 3 Release Teased As It Gets Official Title: When Will It Premiere?,"Netflix is already prepared for Season 3 of its live-action hit, One Piece, just after Season 2 dropped. The streaming service announced that Season 3 has the official chapter title, One Piece: The Battle of Alabasta. One Piece anime fans know that the Alabasta arc is one of the most thrilling arcs of the series,… Continue reading ‘One Piece’ Season 3 Release Teased As It Gets Official Title: When Will It Premiere?",blavity.com,2026-04-07,Entertainment,Monique Jones,https://blavity.com/one-piece-season-3-release-teased-title-when-will-it-premiere
"The Real Story Behind Netflix’s ‘Untold: Chess Mates’: What Magnus Carlsen, Hans Niemann Reveal About Scandal",Netflix’s ‘Untold: Chess Mates’ revisits the controversy between Magnus Carlsen and Hans Niemann at the 2022 Sinquefield Cup.,blavity.com,2026-04-07,Entertainment,Kui Mwai,https://blavity.com/the-real-story-behind-netflix-untold-chess-mates-magnus-carlsen-hans-niemann
Trump Attacks Women Journalists On Fox News In Social Media Post,"President Donald Trump has developed a history of going after women journalists, often using personal attacks against women who ask him questions he doesn’t like or report on him in unflattering ways. This time, two Fox News hosts became targets for the president in a social media post. Trump attacks ‘Fox News Sunday’ host after… Continue reading Trump Attacks Women Journalists On Fox News In Social Media Post",blavity.com,2026-04-07,Politics,Christopher Rhodes,https://blavity.com/trump-attacks-women-journalists-on-fox-news-in-social-media-post
Who Is Elliot Cadeau? What To Know About Final Four’s Most Outstanding Player Who Led Michigan,"Michigan guard Elliot Cadeau led the No. 1-seeded Wolverines to their first NCAA championship in nearly four decades, defeating No. 2 UConn 69-63 inside the Lucas Oil Stadium in Indianapolis Monday night. How Elliot Cadeau carries the Michigan Wolverines to a national championship Cadeau stepped up in the tournament, but his performance Monday night was… Continue reading Who Is Elliot Cadeau? What To Know About Final Four’s Most Outstanding Player Who Led Michigan",blavity.com,2026-04-07,Blavity-U,Jahaura Michelle,https://blavity.com/who-is-elliot-cadeau
Who Shot Offset? Everything To Know About Shooting And Lil Tjay Reports,"Offset was shot Monday evening near a casino in Hollywood, Florida, his representative confirmed, adding that he was hospitalized and is now in stable condition. According to CNN, several people were detained in connection with the shooting, as videos from the scene quickly spread on social media. As speculation swirls around who was responsible, some… Continue reading Who Shot Offset? Everything To Know About Shooting And Lil Tjay Reports",blavity.com,2026-04-07,News,Kui Mwai,https://blavity.com/who-shot-offset-rumors-lil-tjay-clarified
What Does New Ransom Note Allege About Nancy Guthrie’s Disappearance? Here’s More On Claims,"A new ransom note has reportedly been sent to TMZ in connection to Nancy Guthrie's kidnapping, claiming she is dead.",blavity.com,2026-04-07,News,Kyra Alessandrini,https://blavity.com/new-ransom-note-nancy-guthrie-what-does-it-allege
Supreme Court Allows For Steve Bannon To Be Cleared After He Was Convicted For Defying Congress’ Subpoena,"Donald Trump's former ally, Steve Bannon, received a favorable ruling on Monday as he stood on trial for failing to testify about the infamous insurrection that took place on Jan. 6, 2021.",blavity.com,2026-04-07,Politics,Tomas Kassahun,https://blavity.com/supreme-court-steve-bannon-path-to-be-cleared
"How Tobi Egerongbe Went From Photography To Initially Hand-Making Each Item For His Brand, Mifland","Mifland founder Tobi Egberongbe built his brand from limited resources into a label known for handcrafted leather goods and more. Starting with less than $200 and a camera, he developed the brand through a hands-on approach that continues to shape how it operates today. “In the beginning, my resources looked very different… I had more… Continue reading How Tobi Egerongbe Went From Photography To Initially Hand-Making Each Item For His Brand, Mifland",blavity.com,2026-04-07,Black Owned Business,Trey Mangum,https://blavity.com/how-tobi-egerongbe-went-from-photography-to-mifland
What It Actually Feels Like When Fibroids Break Down,"From acute pain to low-grade fevers, here is how to tell if your fibroids are breaking down and when it’s time to see a doctor.",blavity.com,2026-04-07,Conditions &Amp; Care,"Dr. Diana Rangaves, PharmD",https://blavity.com/signs-of-fibroids-breaking-down
‘The Invite’ Trailer: A24’s Olivia Wilde Dinner Party Dramedy Co-Written By Rashida Jones,"Seth Rogen and Olivia Wilde are in for a wild dinner party with Penélope Cruz and Edward Norton in the official trailer for A24’s The Invite. Directed by Wilde from a screenplay by Will McCormack and Rashida Jones, The Invite follows a couple (Wilde, Rogen) whose marriage is currently in a downswing. But what they… Continue reading ‘The Invite’ Trailer: A24’s Olivia Wilde Dinner Party Dramedy Co-Written By Rashida Jones",blavity.com,2026-04-07,Entertainment,Monique Jones,https://blavity.com/the-invite-trailer-olivia-wilde-a24
Amazon’s New USPS Deal Will Cut Its Postal Deliveries By 20%: What To Know,"Amazon has reached a new deal with USPS, resulting in Amazon cutting its postal deliveries by 20% after over a year of negotiations.",blavity.com,2026-04-07,News,Kyra Alessandrini,https://blavity.com/amazon-usps-deal-deliveries-cut
Gabrielle Union Reveals Father’s Death After Long Battle With Dementia: ‘It’s Brutal’,"Gabrielle Union is raising awareness about dementia after revealing on social media that her father recently died from disease. What did Gabrielle Union say about her father’s death? On Saturday, the actor shared an emotional tribute on Instagram about her father, Sylvester “Cully” Union Jr., who had a yearslong battle with dementia before his death.… Continue reading Gabrielle Union Reveals Father’s Death After Long Battle With Dementia: ‘It’s Brutal’",blavity.com,2026-04-07,News,Jahaura Michelle,https://blavity.com/gabrielle-union-reveals-fathers-death-after-long-battle-with-dementia
"T.I.’s Son Domani Visits 50 Cent’s Mother’s Gravesite In Video, Escalating Feud","Domani Harris has escalated his feud with 50 Cent, releasing the visual to his diss track “Firebug.” On Monday, the 25-year-old rapper released a music video showing him placing flowers on the grave of 50 Cent’s mother, Sabrina Jackson. The video also shows a house caught on fire, which Domani referenced the way Sabrina tragically… Continue reading T.I.’s Son Domani Visits 50 Cent’s Mother’s Gravesite In Video, Escalating Feud",blavity.com,2026-04-07,News,Jahaura Michelle,https://blavity.com/50-cent-diss-in-ti-son-domani-firebug-video
"Trump Uses This Slur Against Biden, Insults US Allies During Iran War Press Conference",Donald Trump’s press conference comments on the Iran war didn’t offer a clear path forward as well as insulted American allies and Joe Biden.,blavity.com,2026-04-07,Politics,Christopher Rhodes,https://blavity.com/trump-uses-slur-against-biden-iran-war-press-conference
"‘Summer House’ Spinoff ‘In The City’ Reveals Premiere Date, Trailer And Full Cast","Amid the West Wilson and Amanda Batula scandal on Summer House, the first trailer, premiere date and full cast has been revealed for its upcoming spinoff series, In the City. Led by Batula alongside longtime Summer House stars, her separated-from-husband Kyle Cooke and Lindsay Hubbard, the series is set to premiere next month. The first… Continue reading ‘Summer House’ Spinoff ‘In The City’ Reveals Premiere Date, Trailer And Full Cast",blavity.com,2026-04-07,Entertainment,Trey Mangum,https://blavity.com/summer-house-spinoff-in-the-city-reveals-premiere-date-trailer-and-full-cast
